onset	duration	run_number	trial_number	task	fixation_location	pursuit_amplitude	pursuit_angle	image_id
85563.80982	6.0102723	2	1	1	13	n/a	n/a	n/a
85569.82838	1.1920988	2	2	2	25	n/a	n/a	n/a
85571.02885	1.1920466	2	3	2	11	n/a	n/a	n/a
85572.22911	1.1920894	2	4	2	4	n/a	n/a	n/a
85573.43802	1.1920317	2	5	2	1	n/a	n/a	n/a
85574.64678	1.1920105	2	6	2	12	n/a	n/a	n/a
85575.84718	1.1920415	2	7	2	8	n/a	n/a	n/a
85577.04753	1.1921136	2	8	2	5	n/a	n/a	n/a
85578.24797	1.1919563	2	9	2	14	n/a	n/a	n/a
85579.44824	1.1920902	2	10	2	10	n/a	n/a	n/a
85580.64869	1.1920927	2	11	2	15	n/a	n/a	n/a
85581.84914	1.1919415	2	12	2	13	n/a	n/a	n/a
85583.0494	1.1922906	2	13	2	3	n/a	n/a	n/a
85584.24989	1.1920262	2	14	2	13	n/a	n/a	n/a
85585.45023	1.1921924	2	15	2	4	n/a	n/a	n/a
85586.6507	1.1920529	2	16	2	19	n/a	n/a	n/a
85587.85116	1.191978	2	17	2	1	n/a	n/a	n/a
85589.05153	1.1920015	2	18	2	22	n/a	n/a	n/a
85590.25199	1.1919343	2	19	2	19	n/a	n/a	n/a
85591.4523	1.1920458	2	20	2	17	n/a	n/a	n/a
85592.65272	1.1920827	2	21	2	2	n/a	n/a	n/a
85593.85315	1.1920403	2	22	2	21	n/a	n/a	n/a
85595.05355	1.1921453	2	23	2	15	n/a	n/a	n/a
85596.25469	1.19122998	2	24	2	14	n/a	n/a	n/a
85597.45426	1.1920848	2	25	2	16	n/a	n/a	n/a
85598.6547	1.1921178	2	26	2	18	n/a	n/a	n/a
85599.85512	1.1919677	2	27	2	16	n/a	n/a	n/a
85601.05555	1.1919509	2	28	2	20	n/a	n/a	n/a
85602.25593	1.192088	2	29	2	23	n/a	n/a	n/a
85603.45632	1.1920627	2	30	2	7	n/a	n/a	n/a
85604.65666	1.1921995	2	31	2	9	n/a	n/a	n/a
85605.85705	1.1921367	2	32	2	11	n/a	n/a	n/a
85607.0575	1.1920974	2	33	2	10	n/a	n/a	n/a
85608.25785	1.1921256	2	34	2	22	n/a	n/a	n/a
85609.4583	1.1920779	2	35	2	3	n/a	n/a	n/a
85610.65866	1.1921335	2	36	2	6	n/a	n/a	n/a
85611.85912	1.1920034	2	37	2	2	n/a	n/a	n/a
85613.05941	1.1921015	2	38	2	23	n/a	n/a	n/a
85614.25987	1.1920833	2	39	2	8	n/a	n/a	n/a
85615.46033	1.1920942	2	40	2	12	n/a	n/a	n/a
85616.66071	1.192113	2	41	2	5	n/a	n/a	n/a
85617.86113	1.1920498	2	42	2	18	n/a	n/a	n/a
85619.06154	1.192007	2	43	2	9	n/a	n/a	n/a
85620.26199	1.1920362	2	44	2	6	n/a	n/a	n/a
85621.46222	1.1922283	2	45	2	21	n/a	n/a	n/a
85622.66276	1.1919558	2	46	2	24	n/a	n/a	n/a
85623.86311	1.1919964	2	47	2	20	n/a	n/a	n/a
85625.06356	1.1920243	2	48	2	7	n/a	n/a	n/a
85626.26392	1.1919778	2	49	2	17	n/a	n/a	n/a
85627.46439	1.1920252	2	50	2	24	n/a	n/a	n/a
85628.66468	1.1919872	2	51	2	25	n/a	n/a	n/a
85629.86503	5.9936856	2	52	1	13	n/a	n/a	n/a
85635.87549	1.1919113	2	53	3	n/a	2	16	n/a
85637.08424	1.1919458	2	54	3	n/a	3	6	n/a
85638.28458	1.1920062	2	55	3	n/a	2	13	n/a
85639.48499	1.1921717	2	56	3	n/a	1	18	n/a
