onset,duration,run_number,trial_number,task,fixation_location,pursuit_amplitude,pursuit_angle,image_id,trial_onset,trial_offset,check_fix_onset,iti_onset,iti_offset,fixation_onset,fixation_offset,pursuit_onset,pursuit_offset,freeview_onset,freeview_offset,iti_duration,fixation_duration,pursuit_duration,freeview_duration
95543.67794,6.0019146,1,1,1,13.0,,,,9760543.0,9766559.0,0.0,9760555.0,9766557.0,0.0,0.0,0.0,0.0,0.0,0.0,6002.0,0.0,0.0,0.0
95549.6966,1.1920225,1,2,2,25.0,,,,9766560.0,9767767.0,0.0,0.0,0.0,9766574.0,9767765.0,0.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0
95550.89694,1.1921039,1,3,2,14.0,,,,9767768.0,9768967.0,0.0,0.0,0.0,9767773.0,9768966.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
95552.09738,1.1920282,1,4,2,18.0,,,,9768968.0,9770167.0,0.0,0.0,0.0,9768973.0,9770166.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
95553.30612,1.1920282,1,5,2,11.0,,,,9770174.0,9771379.0,0.0,0.0,0.0,9770183.0,9771375.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0
95554.51476,1.1921523,1,6,2,9.0,,,,9771384.0,9772586.0,0.0,0.0,0.0,9771392.0,9772585.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
95555.71521,1.1920421,1,7,2,20.0,,,,9772587.0,9773785.0,0.0,0.0,0.0,9772591.0,9773784.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
95556.91557,1.191994,1,8,2,22.0,,,,9773785.0,9774985.0,0.0,0.0,0.0,9773791.0,9774985.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
95558.11592,1.1921702,1,9,2,19.0,,,,9774985.0,9776185.0,0.0,0.0,0.0,9774991.0,9776185.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0
95559.31632,1.1921027,1,10,2,2.0,,,,9776185.0,9777385.0,0.0,0.0,0.0,9776192.0,9777385.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
95560.51676,1.1920595,1,11,2,5.0,,,,9777386.0,9778586.0,0.0,0.0,0.0,9777392.0,9778585.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0
